,bill_tot,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Target
11605,2282.0,11606,170000.0,2,2,1,6,-1,-1,-1,-1,-1,0,326.0,326.0,326.0,652.0,0.0,326.0,0
11606,82033.0,11607,460000.0,2,1,1,5,-1,-1,-1,-1,-1,-1,21833.0,13779.0,8226.0,12497.0,4503.0,5844.0,0
11607,23181.0,11608,240000.0,1,2,2,4,-2,-2,-2,-2,-2,-2,4028.0,7266.0,3422.0,5020.0,3517.0,57.0,0
11608,152053.0,11609,80000.0,2,2,1,4,1,2,0,0,2,0,0.0,1500.0,2150.0,0.0,944.0,2000.0,0
11609,30490.0,11610,290000.0,1,2,2,7,0,0,0,0,0,0,2000.0,2000.0,3000.0,1000.0,5000.0,1000.0,0
11610,178952.0,11611,30000.0,1,2,2,8,0,0,0,0,0,0,1515.0,1455.0,1028.0,1044.0,1420.0,1111.0,0
11611,1372073.0,11612,240000.0,2,2,2,6,0,0,0,0,0,0,9000.0,10000.0,8000.0,9000.0,19000.0,9000.0,0
11612,86866.0,11613,80000.0,2,2,1,5,-2,-2,-2,-2,-2,-2,41217.0,8815.0,24012.0,1153.0,2229.0,2190.0,0
11613,118668.0,11614,30000.0,1,2,2,6,0,0,0,0,0,-2,2233.0,1000.0,600.0,0.0,0.0,0.0,0
11614,145.0,11615,180000.0,2,2,3,3,-2,-2,-2,-2,-2,-2,0.0,145.0,0.0,0.0,0.0,0.0,0
11615,1560.0,11616,50000.0,2,2,2,8,-1,-1,-1,-1,-1,-2,390.0,0.0,780.0,0.0,0.0,0.0,1
11616,144895.0,11617,30000.0,2,3,2,3,3,2,2,2,2,2,900.0,3974.0,0.0,600.0,0.0,0.0,1
11617,663233.0,11618,110000.0,1,1,2,7,0,0,0,2,2,2,6200.0,9900.0,0.0,8007.0,0.0,5000.0,1
11618,9125.0,11619,180000.0,2,2,2,6,1,-2,-2,-2,-2,-2,2294.0,900.0,0.0,0.0,0.0,788.0,0
11619,77428.0,11620,50000.0,1,2,1,3,0,0,0,-1,-1,-1,1158.0,1010.0,3581.0,0.0,6000.0,3261.0,0
11620,812645.0,11621,140000.0,2,2,2,7,0,0,0,0,0,0,7001.0,4700.0,4706.0,6100.0,5300.0,4806.0,0
11621,437691.0,11622,90000.0,2,2,1,5,0,0,0,0,0,0,3507.0,3328.0,2100.0,2542.0,3000.0,93245.0,1
11622,166267.0,11623,90000.0,2,2,2,8,-1,0,0,2,3,2,3000.0,3000.0,2300.0,0.0,0.0,4860.0,1
11623,142837.0,11624,180000.0,1,2,2,7,0,0,0,-2,-2,-2,1110.0,0.0,0.0,0.0,0.0,0.0,0
11624,375581.0,11625,360000.0,2,1,2,7,0,0,0,0,0,0,20595.0,20200.0,10063.0,1897.0,30278.0,83275.0,0
11625,82953.0,11626,140000.0,1,2,2,7,2,2,2,2,2,2,1600.0,600.0,700.0,600.0,700.0,600.0,1
11626,205145.0,11627,90000.0,2,3,2,8,0,-1,-1,0,-1,-1,30000.0,11036.0,19836.0,986.0,21615.0,5885.0,0
11627,6508.0,11628,150000.0,2,1,2,8,-1,-1,-1,0,0,-2,3.0,3461.0,261.0,0.0,0.0,0.0,0
11628,1110884.0,11629,200000.0,1,2,1,3,0,0,0,0,0,0,8007.0,6300.0,6276.0,6701.0,13800.0,0.0,0
11629,546248.0,11630,110000.0,2,2,1,4,0,0,0,0,0,0,8788.0,3152.0,1687.0,1745.0,1831.0,1732.0,0
11630,64809.0,11631,410000.0,2,1,2,8,-1,-1,-1,-1,-1,-1,4357.0,10513.0,9137.0,7781.0,28870.0,15000.0,0
11631,137920.0,11632,50000.0,1,3,1,3,0,0,0,0,0,0,3088.0,1500.0,651.0,682.0,680.0,595.0,0
11632,399056.0,11633,170000.0,2,2,1,4,0,0,0,0,0,0,5000.0,3000.0,20000.0,5000.0,10000.0,10000.0,0
11633,54541.0,11634,210000.0,2,2,1,5,-1,-1,-1,0,0,-1,4278.0,17213.0,6015.0,2083.0,7360.0,12142.0,0
11634,1337327.0,11635,290000.0,1,1,2,6,0,0,0,0,0,0,30000.0,29000.0,10000.0,8000.0,30000.0,48000.0,0
11635,21773.0,11636,160000.0,2,1,2,8,-1,-1,-1,-1,-1,0,5030.0,3722.0,4300.0,5000.0,2500.0,5400.0,0
11636,199897.0,11637,50000.0,1,2,2,8,0,0,0,0,0,0,1963.0,1972.0,672.0,800.0,700.0,1000.0,1
11637,263944.0,11638,50000.0,1,2,2,7,0,0,0,0,0,0,17012.0,2300.0,1618.0,1675.0,2500.0,2139.0,0
11638,18660.0,11639,30000.0,2,2,2,8,0,0,0,0,0,-2,1000.0,1002.0,23.0,0.0,0.0,0.0,0
11639,115415.0,11640,30000.0,2,3,2,8,1,2,0,0,0,0,900.0,1215.0,755.0,639.0,1200.0,243.0,1
11640,348760.0,11641,80000.0,2,2,2,8,0,0,0,0,0,0,3000.0,3923.0,2500.0,2100.0,2200.0,2075.0,0
11641,112475.0,11642,20000.0,1,1,2,5,2,0,0,0,0,0,1606.0,1650.0,823.0,857.0,1000.0,400.0,1
11642,11310.0,11643,130000.0,2,3,1,5,-1,-1,2,-1,-1,-1,1890.0,0.0,1575.0,316.0,5039.0,1156.0,0
11643,30370.0,11644,80000.0,2,1,1,6,-1,2,2,2,2,3,0.0,1500.0,0.0,1000.0,0.0,1000.0,1
11644,198091.0,11645,80000.0,1,2,1,5,0,0,0,0,0,0,1618.0,1533.0,1038.0,852.0,765.0,627.0,0
11645,36758.0,11646,180000.0,2,3,2,5,1,-1,0,-1,0,0,4835.0,2200.0,11303.0,187.0,181.0,3050.0,0
11646,260017.0,11647,150000.0,1,1,1,6,0,0,0,-1,0,0,1510.0,1850.0,101123.0,1650.0,1700.0,0.0,0
11647,441270.0,11648,100000.0,1,2,2,8,0,0,0,0,0,0,10000.0,43000.0,5000.0,3000.0,0.0,0.0,0
11648,160712.0,11649,50000.0,2,3,1,4,0,0,0,0,2,0,1641.0,1300.0,1629.0,0.0,1000.0,1007.0,0
11649,8629.0,11650,290000.0,1,2,1,4,-2,-2,-2,-2,-2,-2,4426.0,820.0,0.0,2653.0,0.0,0.0,1
11650,0.0,11651,490000.0,1,1,1,3,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
11651,-5645.0,11652,130000.0,2,1,2,7,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
11652,5487.0,11653,20000.0,1,1,2,8,1,-1,-1,-1,-1,-1,150.0,0.0,597.0,0.0,4740.0,0.0,0
11653,65535.0,11654,30000.0,2,1,2,8,1,2,0,0,0,0,0.0,2000.0,242.0,247.0,2000.0,0.0,1
11654,322404.0,11655,230000.0,2,1,2,8,0,0,0,0,0,0,3000.0,2000.0,2500.0,2500.0,2000.0,2000.0,0
11655,11320.0,11656,260000.0,1,1,2,3,-1,-1,-1,-1,-1,0,0.0,582.0,291.0,4471.0,1000.0,1000.0,0
11656,2500.0,11657,290000.0,1,1,1,5,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
11657,15605.0,11658,220000.0,2,2,2,3,-1,0,0,-1,-1,-1,1500.0,1500.0,891.0,1927.0,4250.0,3000.0,0
11658,313505.0,11659,60000.0,1,2,2,8,3,2,0,0,0,0,0.0,2100.0,1500.0,1700.0,3500.0,1341.0,1
11659,361492.0,11660,150000.0,2,3,1,4,0,0,0,0,0,0,2200.0,2200.0,2300.0,2213.0,2300.0,2245.0,0
11660,85782.0,11661,80000.0,2,2,1,5,3,2,0,0,2,2,0.0,1200.0,1200.0,0.0,1600.0,2200.0,1
11661,110556.0,11662,30000.0,2,2,2,8,2,0,0,2,2,2,1300.0,2272.0,0.0,1900.0,0.0,1000.0,1
11662,520037.0,11663,210000.0,2,2,1,6,0,0,0,0,0,0,3319.0,3892.0,3184.0,3128.0,2944.0,2870.0,0
11663,173459.0,11664,50000.0,2,3,1,8,2,2,2,2,2,2,1800.0,1200.0,1200.0,0.0,2800.0,1200.0,0
11664,224867.0,11665,250000.0,2,1,1,4,-1,-1,-1,-1,-1,-1,10615.0,49825.0,19866.0,56074.0,45443.0,29916.0,0
11665,82016.0,11666,200000.0,2,2,2,6,-1,-1,0,-1,-1,-1,13805.0,6797.0,28314.0,13291.0,11258.0,11912.0,1
11666,884823.0,11667,150000.0,1,2,1,4,1,2,0,0,2,0,0.0,5000.0,9500.0,0.0,5005.0,6010.0,1
11667,176237.0,11668,30000.0,2,2,1,8,0,0,0,0,0,2,1600.0,1500.0,1000.0,4000.0,1900.0,0.0,0
11668,178006.0,11669,50000.0,2,2,2,8,0,0,0,0,0,0,1901.0,1900.0,1050.0,1000.0,2000.0,2500.0,0
11669,774006.0,11670,210000.0,1,1,2,7,0,0,0,0,0,2,5000.0,1400.0,155000.0,12700.0,0.0,6300.0,0
11670,110315.0,11671,20000.0,1,2,1,7,0,0,0,0,0,0,1500.0,2393.0,1000.0,494.0,139.0,19710.0,0
11671,294629.0,11672,110000.0,1,1,1,3,3,2,2,3,2,2,0.0,5800.0,0.0,0.0,8774.0,0.0,1
11672,517342.0,11673,140000.0,1,1,2,8,0,0,0,0,-1,0,26894.0,1500.0,11888.0,115440.0,23900.0,10586.0,0
11673,102961.0,11674,50000.0,1,3,1,3,0,0,0,0,0,0,1338.0,1011.0,482.0,228.0,365.0,1261.0,0
11674,347343.0,11675,230000.0,2,2,2,8,-1,0,0,0,0,0,10033.0,5010.0,5.0,45000.0,8000.0,35660.0,0
11675,1145765.0,11676,200000.0,2,1,2,7,0,0,0,0,0,2,7000.0,7000.0,9000.0,10700.0,10600.0,0.0,0
11676,5088.0,11677,120000.0,2,2,1,7,-1,-1,-2,-1,-1,-2,569.0,250.0,3265.0,0.0,0.0,0.0,0
11677,158462.0,11678,50000.0,1,2,1,4,0,0,0,-1,-1,-1,2185.0,2938.0,6996.0,4809.0,1890.0,6890.0,0
11678,546289.0,11679,140000.0,2,3,1,5,0,0,0,0,0,0,3889.0,4412.0,3000.0,3000.0,3000.0,4000.0,0
11679,310530.0,11680,100000.0,2,3,2,4,-1,-1,-1,0,0,0,16137.0,64886.0,2353.0,10000.0,3000.0,2670.0,0
11680,696126.0,11681,80000.0,1,3,1,4,0,0,-1,-1,-1,-1,5067.0,12290.0,0.0,1257.0,35238.0,1145.0,0
11681,567287.0,11682,100000.0,1,2,2,7,2,2,3,2,2,2,12700.0,0.0,0.0,6050.0,1600.0,3400.0,1
11682,233583.0,11683,120000.0,2,2,2,8,0,0,0,0,0,0,5000.0,4000.0,4017.0,3000.0,3000.0,3000.0,0
11683,13188.0,11684,50000.0,1,2,1,3,-2,-2,-2,-2,-2,-2,0.0,1477.0,2524.0,1320.0,4572.0,2206.0,1
11684,4968.0,11685,30000.0,2,2,2,8,-1,-1,-1,-2,-2,-2,4200.0,1000.0,0.0,0.0,0.0,0.0,0
11685,1247612.0,11686,330000.0,2,2,2,8,0,0,0,0,0,0,11012.0,11012.0,6548.0,6497.0,6037.0,5141.0,0
11686,1000009.0,11687,240000.0,1,1,1,3,0,0,0,0,0,0,9700.0,5000.0,5500.0,5500.0,5000.0,5000.0,0
11687,972598.0,11688,290000.0,2,2,2,5,0,0,0,0,0,0,10600.0,10200.0,4000.0,4534.0,2670.0,700.0,1
11688,246828.0,11689,60000.0,1,2,2,5,0,0,0,0,0,2,3500.0,1731.0,2009.0,4121.0,0.0,1000.0,0
11689,10742.0,11690,360000.0,2,1,2,7,-1,-1,-1,-1,-1,-1,1501.0,624.0,0.0,1000.0,1866.0,252.0,0
11690,1602.0,11691,200000.0,2,1,2,5,-2,-2,-1,-1,-2,-2,0.0,798.0,0.0,307.0,497.0,0.0,0
11691,360252.0,11692,450000.0,2,1,1,6,0,0,0,0,0,0,3000.0,3000.0,2000.0,8110.0,2600.0,2000.0,0
11692,409546.0,11693,80000.0,1,1,1,5,1,2,0,0,0,0,0.0,4000.0,939.0,80000.0,0.0,0.0,0
11693,4343.0,11694,230000.0,2,2,1,7,-2,-2,-2,-2,-2,-2,0.0,0.0,790.0,0.0,2803.0,0.0,0
11694,4680.0,11695,160000.0,2,2,1,7,-1,-1,-1,0,0,0,390.0,1560.0,0.0,0.0,0.0,390.0,0
11695,3740.0,11696,20000.0,2,3,2,3,-1,-1,-2,-2,-1,-1,0.0,0.0,0.0,1390.0,0.0,780.0,0
11696,10615.0,11697,200000.0,2,3,1,7,-1,-1,2,-1,0,-1,2791.0,0.0,376.0,0.0,6884.0,4187.0,1
11697,8838.0,11698,240000.0,2,2,1,6,-1,-1,-1,-1,-1,-1,1473.0,1473.0,1473.0,1473.0,1473.0,390.0,1
11698,25614.0,11699,80000.0,2,3,2,5,-1,-1,-1,-1,-1,-1,6734.0,1817.0,4817.0,1381.0,6137.0,6251.0,0
11699,34222.0,11700,20000.0,1,2,1,3,0,0,0,0,0,-2,1500.0,1060.0,30.0,0.0,0.0,0.0,0
11700,608191.0,11701,120000.0,2,1,2,8,0,0,0,0,0,0,5224.0,5427.0,2830.0,3000.0,2900.0,2818.0,0
11701,297849.0,11702,130000.0,2,3,2,8,2,2,3,2,2,2,5100.0,0.0,0.0,4500.0,0.0,1500.0,1
11702,421527.0,11703,200000.0,1,3,1,4,0,0,0,0,0,0,3200.0,2200.0,2200.0,2500.0,3500.0,90000.0,0
11703,-60.0,11704,330000.0,1,1,2,6,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
11704,152163.0,11705,30000.0,2,3,1,8,1,2,0,0,4,4,0.0,3000.0,6000.0,1200.0,3000.0,0.0,1
11705,6300.0,11706,20000.0,1,2,2,8,2,2,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0
11706,30446.0,11707,170000.0,1,1,1,5,-1,-1,-1,0,0,-1,0.0,9871.0,0.0,0.0,230.0,23709.0,1
11707,824126.0,11708,150000.0,2,2,2,8,1,2,0,0,0,0,39.0,6000.0,3937.0,4077.0,4504.0,23066.0,0
11708,110329.0,11709,20000.0,1,2,2,8,0,0,2,2,2,2,3200.0,800.0,900.0,0.0,1700.0,0.0,0
11709,30658.0,11710,160000.0,2,1,2,7,1,-1,-1,-1,-1,-1,17833.0,2252.0,9694.0,10000.0,11797.0,7289.0,0
11710,58837.0,11711,140000.0,2,2,2,5,0,0,2,0,0,2,2620.0,0.0,310.0,400.0,0.0,1435.0,0
11711,216966.0,11712,150000.0,1,2,2,8,0,0,-1,-1,0,0,5000.0,200.0,52399.0,5063.0,1500.0,2200.0,0
11712,729064.0,11713,120000.0,2,3,2,4,1,2,2,2,2,2,7352.0,0.0,8990.0,0.0,9000.0,0.0,0
11713,96501.0,11714,50000.0,1,2,2,7,0,0,0,0,2,2,2000.0,1500.0,1800.0,0.0,2843.0,0.0,1
11714,74461.0,11715,180000.0,2,1,2,7,1,2,2,0,0,-2,1000.0,0.0,103.0,0.0,0.0,0.0,0
11715,135004.0,11716,60000.0,1,1,2,7,0,0,0,0,2,0,2120.0,2000.0,2269.0,0.0,1200.0,2269.0,1
11716,349167.0,11717,100000.0,1,2,2,6,2,2,2,2,2,2,5300.0,1400.0,3000.0,0.0,4800.0,2500.0,1
11717,21743.0,11718,120000.0,1,2,2,7,-1,-1,-1,-1,-1,-1,3905.0,2411.0,1925.0,2943.0,6249.0,1780.0,1
11718,1273.0,11719,20000.0,1,1,2,8,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,1273.0,0.0,1
11719,278348.0,11720,70000.0,2,1,2,7,2,2,2,2,2,2,2000.0,2000.0,1900.0,0.0,2200.0,3600.0,1
11720,1114873.0,11721,200000.0,1,2,1,3,2,2,0,0,2,0,0.0,6784.0,13788.0,14.0,6021.0,5099.0,0
11721,1550307.0,11722,500000.0,2,1,1,4,-1,0,0,0,0,0,9704.0,10851.0,9005.0,9074.0,8501.0,8985.0,0
11722,138430.0,11723,460000.0,1,1,1,5,-1,-1,-1,-1,-1,-2,8877.0,47830.0,1296.0,0.0,0.0,0.0,0
11723,860766.0,11724,160000.0,1,2,2,3,0,0,0,0,0,0,5500.0,5300.0,5053.0,5010.0,4850.0,5000.0,0
11724,75186.0,11725,20000.0,1,6,2,8,0,0,0,0,0,-2,1376.0,1206.0,2222.0,0.0,0.0,0.0,0
11725,43657.0,11726,300000.0,1,2,2,5,-1,0,0,0,0,-1,2000.0,5000.0,5000.0,10000.0,4334.0,3578.0,1
11726,191074.0,11727,40000.0,1,2,1,4,0,0,0,0,0,0,2000.0,2000.0,1000.0,3000.0,10000.0,1142.0,0
11727,684237.0,11728,130000.0,2,3,1,8,0,0,0,0,0,0,5510.0,8970.0,5239.0,5234.0,4000.0,4000.0,1
11728,42509.0,11729,120000.0,2,1,2,8,0,0,0,-1,0,-1,6000.0,3147.0,12000.0,4000.0,5000.0,1759.0,0
11729,108110.0,11730,20000.0,2,2,2,8,0,0,0,0,0,0,1700.0,1500.0,1000.0,1000.0,1000.0,1000.0,0
11730,91294.0,11731,200000.0,2,1,2,4,-2,-1,-1,-1,0,-1,12020.0,21008.0,16026.0,60.0,8667.0,18500.0,0
11731,100186.0,11732,20000.0,1,2,1,3,0,0,0,0,0,0,1355.0,1136.0,646.0,381.0,337.0,1251.0,0
11732,50925.0,11733,10000.0,1,2,2,7,0,0,0,0,2,0,1142.0,2000.0,758.0,0.0,313.0,1000.0,0
11733,113741.0,11734,400000.0,2,1,2,7,0,0,0,0,0,0,24030.0,14062.0,1824.0,40.0,15673.0,16694.0,0
11734,312717.0,11735,180000.0,2,1,2,7,1,2,2,2,2,2,1568.0,4.0,8000.0,387.0,0.0,0.0,0
11735,142540.0,11736,60000.0,2,2,2,8,0,0,0,0,0,0,1679.0,1388.0,860.0,2000.0,1055.0,2000.0,0
11736,1300296.0,11737,260000.0,2,1,2,7,0,0,0,0,0,0,10360.0,60000.0,100008.0,10000.0,11700.0,5000.0,1
11737,137746.0,11738,50000.0,1,3,1,6,0,0,0,0,0,0,1601.0,1309.0,679.0,703.0,755.0,396.0,0
11738,555901.0,11739,120000.0,2,2,1,7,2,0,0,0,2,2,4110.0,4203.0,7100.0,0.0,7396.0,3700.0,1
11739,30000.0,11740,300000.0,2,1,1,4,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1
11740,18400.0,11741,20000.0,1,2,2,6,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
11741,2376.0,11742,180000.0,1,2,1,8,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,396.0,0
11742,158471.0,11743,30000.0,2,2,2,8,0,0,0,0,0,0,3000.0,5000.0,1000.0,20000.0,3000.0,8000.0,0
11743,50407.0,11744,70000.0,1,2,2,7,0,0,2,2,3,2,2500.0,1000.0,923.0,0.0,0.0,400.0,0
11744,115980.0,11745,220000.0,1,1,2,3,-1,-1,-1,-1,-1,-1,0.0,54165.0,0.0,21000.0,20940.0,33460.0,1
11745,216032.0,11746,110000.0,2,1,1,6,-1,-1,0,0,0,0,54300.0,6600.0,400.0,4000.0,1771.0,0.0,1
11746,159213.0,11747,180000.0,1,1,2,6,0,0,0,-1,-1,-2,3000.0,40129.0,3000.0,0.0,0.0,0.0,0
11747,29422.0,11748,80000.0,2,1,2,7,-1,-1,-1,-1,-1,-1,8414.0,1775.0,4284.0,7202.0,2014.0,5218.0,0
11748,289869.0,11749,100000.0,2,1,1,6,1,2,2,2,2,2,0.0,3978.0,1900.0,2000.0,2000.0,0.0,0
11749,295090.0,11750,50000.0,2,2,1,4,0,0,2,2,2,2,5750.0,0.0,3800.0,1890.0,0.0,1850.0,1
11750,228246.0,11751,50000.0,2,2,2,7,0,0,0,-1,0,0,2329.0,2353.0,39886.0,704.0,730.0,656.0,0
11751,5839.0,11752,130000.0,2,1,1,5,-1,-1,-1,-2,-2,-2,649.0,0.0,0.0,0.0,0.0,0.0,1
11752,325779.0,11753,290000.0,2,2,0,3,0,0,0,0,0,0,2542.0,1926.0,1931.0,1989.0,2002.0,2028.0,0
11753,799219.0,11754,240000.0,1,1,2,6,0,0,0,0,0,0,7000.0,5000.0,6000.0,7000.0,7000.0,5445.0,0
11754,12408.0,11755,160000.0,2,2,2,8,1,-2,-1,0,0,-2,0.0,6204.0,0.0,0.0,0.0,0.0,0
11755,236476.0,11756,50000.0,1,2,2,6,0,-1,0,0,0,0,91000.0,1200.0,600.0,29057.0,1076.0,1300.0,0
11756,5340.0,11757,30000.0,1,2,3,4,0,-1,-1,0,0,-2,390.0,780.0,0.0,0.0,0.0,0.0,0
11757,0.0,11758,60000.0,2,2,1,5,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
11758,215867.0,11759,60000.0,2,2,2,3,0,0,0,0,0,0,2000.0,2000.0,2300.0,2000.0,3000.0,1500.0,0
11759,563784.0,11760,100000.0,2,3,1,3,0,0,0,0,0,0,4523.0,4213.0,3100.0,10000.0,3220.0,3130.0,0
11760,-2928.0,11761,140000.0,1,1,1,8,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
11761,801993.0,11762,150000.0,1,2,1,6,0,0,0,0,0,0,10050.0,30000.0,5000.0,6088.0,5150.0,10000.0,0
11762,524724.0,11763,500000.0,1,2,2,7,0,0,0,0,0,0,2361.0,1500.0,1128.0,100330.0,100486.0,2114.0,0
11763,37801.0,11764,20000.0,1,2,1,6,0,0,0,0,0,0,1500.0,1300.0,500.0,500.0,500.0,1000.0,1
11764,500.0,11765,240000.0,2,2,2,6,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
11765,77385.0,11766,90000.0,1,3,3,6,-2,-2,-2,-2,-2,-2,4990.0,176.0,21665.0,8213.0,9279.0,16445.0,0
11766,1141.0,11767,160000.0,2,1,1,1,2,2,-2,-2,-2,-2,135.0,0.0,0.0,0.0,508.0,1287.0,0
11767,9884.0,11768,280000.0,2,2,2,6,-2,-2,-1,0,0,-1,3700.0,1735.0,0.0,1700.0,1000.0,22000.0,1
11768,214639.0,11769,260000.0,2,2,2,8,0,0,0,-1,-1,0,3000.0,3017.0,11915.0,114479.0,2000.0,2500.0,0
11769,300767.0,11770,130000.0,1,5,1,4,0,0,0,0,0,0,2452.0,2140.0,1093.0,13706.0,500.0,100.0,1
11770,47032.0,11771,500000.0,2,3,1,3,0,0,0,0,-1,0,2703.0,10043.0,6065.0,3648.0,2003.0,1004.0,0
11771,4062.0,11772,120000.0,1,2,1,5,2,-1,-1,-1,-1,-1,435.0,1887.0,435.0,435.0,435.0,435.0,0
11772,25599.0,11773,210000.0,1,1,2,7,-1,0,0,0,0,0,2200.0,1005.0,3208.0,2000.0,2000.0,49980.0,0
11773,199002.0,11774,50000.0,1,2,1,4,0,0,0,0,0,0,1800.0,1430.0,1000.0,1000.0,1000.0,1000.0,0
11774,9784.0,11775,210000.0,1,2,1,6,-1,-1,-1,-1,-2,-2,779.0,7994.0,0.0,0.0,0.0,1704.0,0
11775,46822.0,11776,10000.0,2,2,2,8,1,2,2,0,0,0,1230.0,0.0,500.0,450.0,0.0,0.0,1
11776,354879.0,11777,70000.0,2,2,2,6,2,2,2,0,0,2,3000.0,0.0,2000.0,4219.0,1700.0,323.0,0
11777,75889.0,11778,150000.0,1,2,2,7,-1,-1,2,0,-1,-1,11394.0,0.0,13000.0,7722.0,11000.0,21191.0,0
11778,108022.0,11779,60000.0,1,3,2,3,0,0,0,0,0,0,1284.0,1293.0,644.0,684.0,3721.0,761.0,0
11779,8728.0,11780,120000.0,1,2,2,7,-1,2,2,2,-2,-2,1010.0,0.0,0.0,0.0,0.0,0.0,1
11780,286563.0,11781,80000.0,2,1,2,7,0,0,0,0,0,0,2100.0,3000.0,2000.0,2000.0,2000.0,2000.0,0
11781,20593.0,11782,490000.0,1,1,2,6,-2,-2,-2,-2,-2,-2,2711.0,3384.0,0.0,9331.0,0.0,2960.0,0
11782,77089.0,11783,450000.0,1,1,1,4,-2,-2,-2,-2,-2,-2,3423.0,4700.0,20916.0,9695.0,6361.0,6447.0,0
11783,70853.0,11784,20000.0,2,5,2,8,0,0,0,0,0,-2,2000.0,1200.0,369.0,0.0,0.0,0.0,0
11784,41582.0,11785,10000.0,1,1,2,8,0,0,2,2,4,5,3000.0,0.0,3000.0,2000.0,0.0,0.0,0
11785,7053.0,11786,20000.0,2,3,1,4,-2,-2,-2,-2,-1,-1,390.0,390.0,390.0,1487.0,3560.0,15000.0,0
11786,39452.0,11787,50000.0,1,2,2,8,0,0,0,0,0,0,1500.0,1000.0,0.0,2000.0,0.0,2556.0,0
11787,73988.0,11788,300000.0,1,1,1,3,-1,-1,-1,-1,0,0,4387.0,3472.0,47371.0,64.0,0.0,33588.0,1
11788,44982.0,11789,80000.0,1,1,2,8,-2,-2,-2,-2,-2,-2,2003.0,2019.0,12241.0,3510.0,24843.0,4001.0,0
11789,124218.0,11790,310000.0,1,1,1,5,-1,-1,-2,-1,-1,2,0.0,91059.0,155.0,28490.0,0.0,1041.0,0
11790,177082.0,11791,50000.0,2,3,1,5,0,0,0,0,0,0,2550.0,2227.0,339.0,500.0,600.0,500.0,0
11791,43271.0,11792,500000.0,1,2,1,5,-1,-1,-1,-1,-1,-1,297.0,9342.0,3518.0,5597.0,717.0,25349.0,0
11792,61032.0,11793,80000.0,2,3,1,5,0,0,-1,-1,-1,-2,3002.0,6500.0,15525.0,0.0,0.0,0.0,0
11793,172607.0,11794,30000.0,2,3,3,8,1,2,0,0,0,0,0.0,1442.0,986.0,1021.0,1015.0,1143.0,1
11794,52116.0,11795,10000.0,1,2,2,5,1,2,0,0,0,0,1000.0,1517.0,194.0,6700.0,1000.0,1500.0,1
11795,307545.0,11796,390000.0,2,1,1,5,-1,-1,-1,0,0,-1,56613.0,70159.0,1264.0,493.0,22505.0,1162.0,0
11796,2812.0,11797,290000.0,1,2,1,4,-2,-2,-2,-2,-2,-2,619.0,643.0,528.0,337.0,529.0,696.0,1
11797,335576.0,11798,120000.0,2,2,1,6,0,0,0,0,0,0,5000.0,5000.0,5000.0,5000.0,3000.0,3000.0,0
11798,105169.0,11799,50000.0,2,1,2,8,0,0,0,0,0,0,10000.0,1031.0,4050.0,4000.0,0.0,0.0,0
11799,33134.0,11800,280000.0,1,1,1,6,-2,-2,-2,-2,-2,-2,0.0,5240.0,17273.0,2861.0,5313.0,0.0,0
11800,95507.0,11801,20000.0,2,1,2,8,0,0,0,0,0,0,1805.0,1400.0,405.0,400.0,0.0,0.0,0
11801,12920.0,11802,20000.0,2,2,2,8,0,0,-2,-1,0,0,0.0,1000.0,1828.0,1500.0,0.0,3000.0,0
11802,181656.0,11803,90000.0,2,1,2,8,2,0,0,0,0,2,1800.0,2000.0,1200.0,3600.0,0.0,2000.0,1
11803,298622.0,11804,90000.0,2,2,1,7,2,2,0,0,0,0,0.0,1798.0,1426.0,1450.0,40000.0,711.0,0
11804,5615.0,11805,120000.0,2,2,2,6,1,-2,-1,-1,-1,-1,0.0,554.0,4131.0,930.0,0.0,2581.0,0
11805,47467.0,11806,80000.0,2,3,1,5,0,0,0,0,0,0,1500.0,1218.0,311.0,1351.0,1000.0,2000.0,1
11806,823624.0,11807,180000.0,2,2,1,1,0,0,0,0,0,0,15000.0,12000.0,20000.0,10000.0,20000.0,5000.0,0
11807,45732.0,11808,200000.0,2,1,2,7,-1,-1,-1,-1,-1,-1,6914.0,2343.0,23834.0,11000.0,1315.0,1934.0,1
11808,94577.0,11809,50000.0,2,3,1,3,0,0,0,0,2,0,1200.0,1147.0,1222.0,0.0,350.0,338.0,0
